;------------------------------------------------------------
;	差し替え
;------------------------------------------------------------
;主な仕様は顔.csvまたは立絵.csvを参照

;・リソース定義規則
;顔絵の種類(ファイル名違い)_服装(Yの段落振り)_表情(Xの段落振り)_角色ID_差分

;リソース名,元ファイル名,x,y,width,height
;立絵_服_憤怒_3,3_isaac.webp,1440,0,720,720
;;裸
;立絵_裸_通常_3,3_isaac.webp,0,720,720,720
;立絵_裸_笑顔_3,3_isaac.webp,720,720,720,720
;立絵_裸_憤怒_3,3_isaac.webp,1440,720,720,720
;;差分
;
;;------------------------------------------------------------
;;4_魅魔
;;------------------------------------------------------------
;;服
;立絵_服_通常_4,4_isaac.webp,0,0,720,720
;立絵_服_笑顔_4,4_isaac.webp,720,0,720,720
;立絵_服_憤怒_4,4_isaac.webp,1440,0,720,720
;;裸
;立絵_裸_通常_4,4_isaac.webp,0,720,720,720
;立絵_裸_笑顔_4,4_isaac.webp,720,720,720,720
;立絵_裸_憤怒_4,4_isaac.webp,1440,720,720,720
;;差分
;
;
;;------------------------------------------------------------
;;5_桑尼
;;------------------------------------------------------------
;;服
;立絵_服_通常_5,5_isaac.webp,0,0,720,720
;立絵_服_笑顔_5,5_isaac.webp,720,0,720,720
;立絵_服_憤怒_5,5_isaac.webp,1440,0,720,720
;;裸
;立絵_裸_通常_5,5_isaac.webp,0,720,720,720
;立絵_裸_笑顔_5,5_isaac.webp,720,720,720,720
;立絵_裸_憤怒_5,5_isaac.webp,1440,720,720,720
;;特殊服装
;立絵_服_夏服_通常_5,5_isaac.webp,0,1440,720,720
;立絵_服_夏服_笑顔_5,5_isaac.webp,720,1440,720,720
;立絵_服_夏服_憤怒_5,5_isaac.webp,1440,1440,720,720
;;差分
;
;;------------------------------------------------------------
;;6_露娜
;;------------------------------------------------------------
;;服
;立絵_服_通常_6,6_isaac.webp,0,0,720,720
;立絵_服_笑顔_6,6_isaac.webp,720,0,720,720
;立絵_服_憤怒_6,6_isaac.webp,1440,0,720,720
;;裸
;立絵_裸_通常_6,6_isaac.webp,0,720,720,720
;立絵_裸_笑顔_6,6_isaac.webp,720,720,720,720
;立絵_裸_憤怒_6,6_isaac.webp,1440,720,720,720
;;特殊服装
;立絵_服_夏服_通常_6,6_isaac.webp,0,1440,720,720
;立絵_服_夏服_笑顔_6,6_isaac.webp,720,1440,720,720
;立絵_服_夏服_憤怒_6,6_isaac.webp,1440,1440,720,720
;;差分
;
;;------------------------------------------------------------
;;7_斯塔
;;------------------------------------------------------------
;;服
;立絵_服_通常_7,7_isaac.webp,0,0,720,720
;立絵_服_笑顔_7,7_isaac.webp,720,0,720,720
;立絵_服_憤怒_7,7_isaac.webp,1440,0,720,720
;;裸
;立絵_裸_通常_7,7_isaac.webp,0,720,720,720
;立絵_裸_笑顔_7,7_isaac.webp,720,720,720,720
;立絵_裸_憤怒_7,7_isaac.webp,1440,720,720,720
;;特殊服装
;立絵_服_夏服_通常_7,7_isaac.webp,0,1440,720,720
;立絵_服_夏服_笑顔_7,7_isaac.webp,720,1440,720,720
;立絵_服_夏服_憤怒_7,7_isaac.webp,1440,1440,720,720
;;差分
;
;;------------------------------------------------------------
;;8_千百合
;;------------------------------------------------------------
;;服
;立絵_服_通常_8,8_isaac.webp,0,0,720,720
;立絵_服_笑顔_8,8_isaac.webp,720,0,720,720
;立絵_服_憤怒_8,8_isaac.webp,1440,0,720,720
;;裸
;立絵_裸_通常_8,8_isaac.webp,0,720,720,720
;立絵_裸_笑顔_8,8_isaac.webp,720,720,720,720
;立絵_裸_憤怒_8,8_isaac.webp,1440,720,720,720
;;差分
;
;;------------------------------------------------------------
;;9_夢美
;;------------------------------------------------------------
;;服
;立絵_服_通常_9,9_isaac.webp,0,0,720,720
;立絵_服_笑顔_9,9_isaac.webp,720,0,720,720
;立絵_服_憤怒_9,9_isaac.webp,1440,0,720,720
;;裸
;立絵_裸_通常_9,9_isaac.webp,0,720,720,720
;立絵_裸_笑顔_9,9_isaac.webp,720,720,720,720
;立絵_裸_憤怒_9,9_isaac.webp,1440,720,720,720
;;特殊服装
;立絵_巨乳服_通常_9,9_isaac.webp,0,0,720,720
;立絵_巨乳服_笑顔_9,9_isaac.webp,720,0,720,720
;立絵_巨乳服_憤怒_9,9_isaac.webp,1440,0,720,720
;立絵_巨乳裸_通常_9,9_isaac.webp,0,720,720,720
;立絵_巨乳裸_笑顔_9,9_isaac.webp,720,720,720,720
;立絵_巨乳裸_憤怒_9,9_isaac.webp,1440,720,720,720
;;差分
;立絵_顔射_9,9_isaac.webp,2160,0,720,720
;立絵_口射_9,9_isaac.webp,2160,720,720,720
;立絵_愛液_9,9_isaac.webp,2160,720,720,720
;立絵_愛液多_9,9_isaac.webp,2160,720,720,720
;立絵_下精液_9,9_isaac.webp,2160,720,720,720
;立絵_下精液多_9,9_isaac.webp,2160,720,720,720
;立絵_手精液_9,9_isaac.webp,2160,720,720,720
;立絵_服_下着のみ_通常_9,9_isaac.webp,0,0,720,720
;立絵_服_下着のみ_笑顔_9,9_isaac.webp,720,0,720,720
;立絵_服_下着のみ_憤怒_9,9_isaac.webp,1440,0,720,720
;立絵_服_ブラのみ_通常_9,9_isaac.webp,0,0,720,720
;立絵_服_ブラのみ_笑顔_9,9_isaac.webp,720,0,720,720
;立絵_服_ブラのみ_憤怒_9,9_isaac.webp,1440,0,720,720
;立絵_服_半脱_通常_9,9_isaac.webp,0,0,720,720
;立絵_服_半脱_笑顔_9,9_isaac.webp,720,0,720,720
;立絵_服_半脱_憤怒_9,9_isaac.webp,1440,0,720,720
;立絵_服_半脱没穿内裤_通常_9,9_isaac.webp,0,0,720,720
;立絵_服_半脱没穿内裤_笑顔_9,9_isaac.webp,720,0,720,720
;立絵_服_半脱没穿内裤_憤怒_9,9_isaac.webp,1440,0,720,720
;立絵_服_セーラー_通常_9,9_isaac.webp,0,0,720,720
;立絵_服_セーラー_笑顔_9,9_isaac.webp,720,0,720,720
;立絵_服_セーラー_憤怒_9,9_isaac.webp,1440,0,720,720
;立絵_服_地獄Ｔ恤衬衫_通常_9,9_isaac.webp,0,0,720,720
;立絵_服_地獄Ｔ恤衬衫_笑顔_9,9_isaac.webp,720,0,720,720
;立絵_服_地獄Ｔ恤衬衫_憤怒_9,9_isaac.webp,1440,0,720,720
;立絵_服_地獄Ｔ恤衬衫_半脱_通常_9,9_isaac.webp,0,0,720,720
;立絵_服_地獄Ｔ恤衬衫_半脱_笑顔_9,9_isaac.webp,720,0,720,720
;立絵_服_地獄Ｔ恤衬衫_半脱_憤怒_9,9_isaac.webp,1440,0,720,720
;立絵_服_地獄Ｔ恤衬衫_半脱没穿内裤_通常_9,9_isaac.webp,0,0,720,720
;立絵_服_地獄Ｔ恤衬衫_半脱没穿内裤_笑顔_9,9_isaac.webp,720,0,720,720
;立絵_服_地獄Ｔ恤衬衫_半脱没穿内裤_憤怒_9,9_isaac.webp,1440,0,720,720
;立絵_服_バニー_通常_9,9_isaac.webp,0,0,720,720
;立絵_服_バニー_笑顔_9,9_isaac.webp,720,0,720,720
;立絵_服_バニー_憤怒_9,9_isaac.webp,1440,0,720,720
;
;;------------------------------------------------------------
;;10_萃香
;;------------------------------------------------------------
;;服
;立絵_服_通常_10,10_isaac.webp,0,0,720,720
;立絵_服_笑顔_10,10_isaac.webp,720,0,720,720
;立絵_服_憤怒_10,10_isaac.webp,1440,0,720,720
;;裸
;立絵_裸_通常_10,10_isaac.webp,0,720,720,720
;立絵_裸_笑顔_10,10_isaac.webp,720,720,720,720
;立絵_裸_憤怒_10,10_isaac.webp,1440,720,720,720
;;差分
;
;;------------------------------------------------------------
;;11_魔理沙
;;------------------------------------------------------------
;;服
;立絵_服_通常_11,11_isaac.webp,0,0,720,720
;立絵_服_笑顔_11,11_isaac.webp,720,0,720,720
;立絵_服_憤怒_11,11_isaac.webp,1440,0,720,720
;;裸
;立絵_裸_通常_11,11_isaac.webp,0,720,720,720
;立絵_裸_笑顔_11,11_isaac.webp,720,720,720,720
;立絵_裸_憤怒_11,11_isaac.webp,1440,720,720,720
;;特殊服装
;立絵_服_日替わり_通常_11,11_isaac.webp,0,1440,720,720
;立絵_服_日替わり_笑顔_11,11_isaac.webp,720,1440,720,720
;立絵_服_日替わり_憤怒_11,11_isaac.webp,1440,1440,720,720
;;差分
;
;;------------------------------------------------------------
;;12_露米亜
;;------------------------------------------------------------
;;服
;立絵_服_通常_12,12_isaac.webp,0,0,720,720
;立絵_服_笑顔_12,12_isaac.webp,720,0,720,720
;立絵_服_憤怒_12,12_isaac.webp,1440,0,720,720
;;裸
;立絵_裸_通常_12,12_isaac.webp,0,720,720,720
;立絵_裸_笑顔_12,12_isaac.webp,720,720,720,720
;立絵_裸_憤怒_12,12_isaac.webp,1440,720,720,720
;;差分
;
;;------------------------------------------------------------
;;13_大妖精
;;------------------------------------------------------------
;;新規立絵実装故コメントアウト
;;服
;立絵_服_通常_13,13_isaac.webp,0,0,720,720
;立絵_服_笑顔_13,13_isaac.webp,720,0,720,720
;立絵_服_憤怒_13,13_isaac.webp,1440,0,720,720
;;裸
;立絵_裸_通常_13,13_isaac.webp,0,720,720,720
;立絵_裸_笑顔_13,13_isaac.webp,720,720,720,720
;立絵_裸_憤怒_13,13_isaac.webp,1440,720,720,720
;
;;------------------------------------------------------------
;;14_琪露諾
;;------------------------------------------------------------
;;服
;立絵_服_通常_14,14_isaac.webp,0,0,720,720
;立絵_服_笑顔_14,14_isaac.webp,720,0,720,720
;立絵_服_憤怒_14,14_isaac.webp,1440,0,720,720
;;裸
;立絵_裸_通常_14,14_isaac.webp,0,720,720,720
;立絵_裸_笑顔_14,14_isaac.webp,720,720,720,720
;立絵_裸_憤怒_14,14_isaac.webp,1440,720,720,720
;;差分
;
;;------------------------------------------------------------
;;15_咲夜
;;------------------------------------------------------------
;;服
;立絵_服_通常_15,15_isaac.webp,0,0,720,720
;立絵_服_笑顔_15,15_isaac.webp,720,0,720,720
;立絵_服_憤怒_15,15_isaac.webp,1440,0,720,720
;;裸
;立絵_裸_通常_15,15_isaac.webp,0,720,720,720
;立絵_裸_笑顔_15,15_isaac.webp,720,720,720,720
;立絵_裸_憤怒_15,15_isaac.webp,1440,720,720,720
;;差分
;立絵_服_通常_15_人里,15_isaac.webp,0,0,720,720
;立絵_服_笑顔_15_人里,15_isaac.webp,720,0,720,720
;立絵_服_憤怒_15_人里,15_isaac.webp,1440,0,720,720
;立絵_裸_通常_15_人里,15_isaac.webp,0,720,720,720
;立絵_裸_笑顔_15_人里,15_isaac.webp,720,720,720,720
;立絵_裸_憤怒_15_人里,15_isaac.webp,1440,720,720,720
;
;;------------------------------------------------------------
;;16_蕾米莉亜
;;------------------------------------------------------------
;;服
;立絵_服_通常_16,16_isaac.webp,0,0,720,720
;立絵_服_笑顔_16,16_isaac.webp,720,0,720,720
;立絵_服_憤怒_16,16_isaac.webp,1440,0,720,720
;;裸
;立絵_裸_通常_16,16_isaac.webp,0,720,720,720
;立絵_裸_笑顔_16,16_isaac.webp,720,720,720,720
;立絵_裸_憤怒_16,16_isaac.webp,1440,720,720,720
;;差分
;立絵_服_通常_16_ブレイク,16_isaac.webp,0,0,720,720
;立絵_服_笑顔_16_ブレイク,16_isaac.webp,720,0,720,720
;立絵_服_憤怒_16_ブレイク,16_isaac.webp,1440,0,720,720
;立絵_裸_通常_16_ブレイク,16_isaac.webp,0,720,720,720
;立絵_裸_笑顔_16_ブレイク,16_isaac.webp,720,720,720,720
;立絵_裸_憤怒_16_ブレイク,16_isaac.webp,1440,720,720,720
;立絵_服_バニー_通常_16,16_isaac.webp,0,1440,720,720
;立絵_服_バニー_笑顔_16,16_isaac.webp,720,1440,720,720
;立絵_服_バニー_憤怒_16,16_isaac.webp,1440,1440,720,720
;立絵_服_バニー_発情_16,16_isaac.webp,2160,1440,720,720
;立絵_巨乳服_バニー_通常_16,16_isaac.webp,0,1440,720,720
;立絵_巨乳服_バニー_笑顔_16,16_isaac.webp,720,1440,720,720
;立絵_巨乳服_バニー_憤怒_16,16_isaac.webp,1440,1440,720,720
;立絵_巨乳服_バニー_発情_16,16_isaac.webp,2160,1440,720,720
;
;;------------------------------------------------------------
;;17_愛麗絲
;;------------------------------------------------------------
;;服
;立絵_服_通常_17,17_isaac.webp,0,0,720,720
;立絵_服_笑顔_17,17_isaac.webp,720,0,720,720
;立絵_服_憤怒_17,17_isaac.webp,1440,0,720,720
;;裸
;立絵_裸_通常_17,17_isaac.webp,0,720,720,720
;立絵_裸_笑顔_17,17_isaac.webp,720,720,720,720
;立絵_裸_憤怒_17,17_isaac.webp,1440,720,720,720
;;差分
;
;;------------------------------------------------------------
;;18_莉莉Ｗ
;;------------------------------------------------------------
;;服
;立絵_服_通常_18,18_isaac.webp,0,0,720,720
;立絵_服_笑顔_18,18_isaac.webp,720,0,720,720
;立絵_服_憤怒_18,18_isaac.webp,1440,0,720,720
;;裸
;立絵_裸_通常_18,18_isaac.webp,0,720,720,720
;立絵_裸_笑顔_18,18_isaac.webp,720,720,720,720
;立絵_裸_憤怒_18,18_isaac.webp,1440,720,720,720
;;差分
;
;;------------------------------------------------------------
;;19 _莉莉Ｂ
;;------------------------------------------------------------
;;服
;立絵_服_通常_19,19_isaac.webp,0,0,720,720
;立絵_服_笑顔_19,19_isaac.webp,720,0,720,720
;立絵_服_憤怒_19,19_isaac.webp,1440,0,720,720
;;裸
;立絵_裸_通常_19,19_isaac.webp,0,720,720,720
;立絵_裸_笑顔_19,19_isaac.webp,720,720,720,720
;立絵_裸_憤怒_19,19_isaac.webp,1440,720,720,720
;;差分
;
;;------------------------------------------------------------
;;20 _莉莉喀
;;------------------------------------------------------------
;;服
;立絵_服_通常_20,20_isaac.webp,0,0,720,720
;立絵_服_笑顔_20,20_isaac.webp,720,0,720,720
;立絵_服_憤怒_20,20_isaac.webp,1440,0,720,720
;;裸
;立絵_裸_通常_20,20_isaac.webp,0,720,720,720
;立絵_裸_笑顔_20,20_isaac.webp,720,720,720,720
;立絵_裸_憤怒_20,20_isaac.webp,1440,720,720,720
;;差分
;
;;------------------------------------------------------------
;;21_梅露蘭
;;------------------------------------------------------------
;;服
;立絵_服_通常_21,21_isaac.webp,0,0,720,720
;立絵_服_笑顔_21,21_isaac.webp,720,0,720,720
;立絵_服_憤怒_21,21_isaac.webp,1440,0,720,720
;;裸
;立絵_裸_通常_21,21_isaac.webp,0,720,720,720
;立絵_裸_笑顔_21,21_isaac.webp,720,720,720,720
;立絵_裸_憤怒_21,21_isaac.webp,1440,720,720,720
;;差分
;
;;------------------------------------------------------------
;;22_露娜薩
;;------------------------------------------------------------
;;服
;立絵_服_通常_22,22_isaac.webp,0,0,720,720
;立絵_服_笑顔_22,22_isaac.webp,720,0,720,720
;立絵_服_憤怒_22,22_isaac.webp,1440,0,720,720
;;裸
;立絵_裸_通常_22,22_isaac.webp,0,720,720,720
;立絵_裸_笑顔_22,22_isaac.webp,720,720,720,720
;立絵_裸_憤怒_22,22_isaac.webp,1440,720,720,720
;;差分
;
;;------------------------------------------------------------
;;23_妖夢
;;------------------------------------------------------------
;;新規立絵実装故コメントアウト
;;服
;立絵_服_通常_23,23_isaac.webp,0,0,720,720
;立絵_服_笑顔_23,23_isaac.webp,720,0,720,720
;立絵_服_憤怒_23,23_isaac.webp,1440,0,720,720
;;裸
;立絵_裸_通常_23,23_isaac.webp,0,720,720,720
;立絵_裸_笑顔_23,23_isaac.webp,720,720,720,720
;立絵_裸_憤怒_23,23_isaac.webp,1440,720,720,720
;
;;------------------------------------------------------------
;;24_橙
;;------------------------------------------------------------
;;服
;立絵_服_通常_24,24_isaac.webp,0,0,720,720
;立絵_服_笑顔_24,24_isaac.webp,720,0,720,720
;立絵_服_憤怒_24,24_isaac.webp,1440,0,720,720
;;裸
;立絵_裸_通常_24,24_isaac.webp,0,720,720,720
;立絵_裸_笑顔_24,24_isaac.webp,720,720,720,720
;立絵_裸_憤怒_24,24_isaac.webp,1440,720,720,720
;;差分
;
;;------------------------------------------------------------
;;25_藍
;;------------------------------------------------------------
;;服
;立絵_服_通常_25,25_isaac.webp,0,0,720,720
;立絵_服_笑顔_25,25_isaac.webp,720,0,720,720
;立絵_服_憤怒_25,25_isaac.webp,1440,0,720,720
;;裸
;立絵_裸_通常_25,25_isaac.webp,0,720,720,720
;立絵_裸_笑顔_25,25_isaac.webp,720,720,720,720
;立絵_裸_憤怒_25,25_isaac.webp,1440,720,720,720
;;差分
;
;;------------------------------------------------------------
;;26_紫
;;------------------------------------------------------------
;;服
;立絵_服_通常_26,26_isaac.webp,0,0,720,720
;立絵_服_笑顔_26,26_isaac.webp,720,0,720,720
;立絵_服_憤怒_26,26_isaac.webp,1440,0,720,720
;;裸
;立絵_裸_通常_26,26_isaac.webp,0,720,720,720
;立絵_裸_笑顔_26,26_isaac.webp,720,720,720,720
;立絵_裸_憤怒_26,26_isaac.webp,1440,720,720,720
;;特殊服装
;立絵_服_晚禮服_通常_26,26_isaac.webp,0,1440,720,720
;立絵_服_晚禮服_笑顔_26,26_isaac.webp,720,1440,720,720
;立絵_服_晚禮服_憤怒_26,26_isaac.webp,1440,1440,720,720
;;差分
;
;
;;------------------------------------------------------------
;;27_莉格露
;;------------------------------------------------------------
;;服
;立絵_服_通常_27,27_isaac.webp,0,0,720,720
;立絵_服_笑顔_27,27_isaac.webp,720,0,720,720
;立絵_服_憤怒_27,27_isaac.webp,1440,0,720,720
;;裸
;立絵_裸_通常_27,27_isaac.webp,0,720,720,720
;立絵_裸_笑顔_27,27_isaac.webp,720,720,720,720
;立絵_裸_憤怒_27,27_isaac.webp,1440,720,720,720
;;差分
;
;;------------------------------------------------------------
;;28_米斯蒂亜
;;------------------------------------------------------------
;;服
;立絵_服_通常_28,28_isaac.webp,0,0,720,720
;立絵_服_笑顔_28,28_isaac.webp,720,0,720,720
;立絵_服_憤怒_28,28_isaac.webp,1440,0,720,720
;;裸
;立絵_裸_通常_28,28_isaac.webp,0,720,720,720
;立絵_裸_笑顔_28,28_isaac.webp,720,720,720,720
;立絵_裸_憤怒_28,28_isaac.webp,1440,720,720,720
;;特殊服装
;立絵_服_女将_通常_28,28_isaac.webp,0,1440,720,720
;立絵_服_女将_笑顔_28,28_isaac.webp,720,1440,720,720
;立絵_服_女将_憤怒_28,28_isaac.webp,1440,1440,720,720
;立絵_服_ライブ_通常_28,28_isaac.webp,0,2160,720,720
;立絵_服_ライブ_笑顔_28,28_isaac.webp,720,2160,720,720
;立絵_服_ライブ_憤怒_28,28_isaac.webp,1440,2160,720,720
;;差分
;
;;------------------------------------------------------------
;;29_文
;;------------------------------------------------------------
;;服
;立絵_服_通常_29,29_isaac.webp,0,0,720,720
;立絵_服_笑顔_29,29_isaac.webp,720,0,720,720
;立絵_服_憤怒_29,29_isaac.webp,1440,0,720,720
;;裸
;立絵_裸_通常_29,29_isaac.webp,0,720,720,720
;立絵_裸_笑顔_29,29_isaac.webp,720,720,720,720
;立絵_裸_憤怒_29,29_isaac.webp,1440,720,720,720
;;差分
;立絵_服_通常_29_人里,29_isaac.webp,0,1440,720,720
;立絵_服_笑顔_29_人里,29_isaac.webp,720,1440,720,720
;立絵_服_憤怒_29_人里,29_isaac.webp,1440,1440,720,720
;立絵_照れ_29_人里,29_isaac.webp,2160,1440,720,720
;立絵_服_発情_29_人里,29_isaac.webp,2160,720,720,720
;立絵_服_バニー_通常_29,29_isaac.webp,0,2160,720,720
;立絵_服_バニー_笑顔_29,29_isaac.webp,720,2160,720,720
;立絵_服_バニー_憤怒_29,29_isaac.webp,1440,2160,720,720
;立絵_服_バニー_発情_29,29_isaac.webp,2160,2160,720,720
;
;;------------------------------------------------------------
;;30_映姫
;;------------------------------------------------------------
;;服
;立絵_服_通常_30,30_isaac.webp,0,0,720,720
;立絵_服_笑顔_30,30_isaac.webp,720,0,720,720
;立絵_服_憤怒_30,30_isaac.webp,1440,0,720,720
;;裸
;立絵_裸_通常_30,30_isaac.webp,0,720,720,720
;立絵_裸_笑顔_30,30_isaac.webp,720,720,720,720
;立絵_裸_憤怒_30,30_isaac.webp,1440,720,720,720
;;特殊服装
;立絵_服_変Ｔ_通常_30,30_isaac.webp,0,1440,720,720
;立絵_服_変Ｔ_笑顔_30,30_isaac.webp,720,1440,720,720
;立絵_服_変Ｔ_憤怒_30,30_isaac.webp,1440,1440,720,720
;;差分
;
;;------------------------------------------------------------
;;31_早苗
;;------------------------------------------------------------
;;服
;立絵_服_通常_31,31_isaac.webp,0,0,720,720
;立絵_服_笑顔_31,31_isaac.webp,720,0,720,720
;立絵_服_憤怒_31,31_isaac.webp,1440,0,720,720
;;裸
;立絵_裸_通常_31,31_isaac.webp,0,720,720,720
;立絵_裸_笑顔_31,31_isaac.webp,720,720,720,720
;立絵_裸_憤怒_31,31_isaac.webp,1440,720,720,720
;;特殊服装(水手服)
;立絵_服_セーラー_通常_31,31_isaac.webp,0,1440,720,720
;立絵_服_セーラー_笑顔_31,31_isaac.webp,720,1440,720,720
;立絵_服_セーラー_憤怒_31,31_isaac.webp,1440,1440,720,720
;;体形エフェクト
;立絵_裸_巨乳拆分_31,31_isaac.webp,720,2880,720,720
;立絵_裸_通常_巨乳拆分_31,31_isaac.webp,720,2880,720,720
;;差分
;立絵_服_バニー_通常_31,31_isaac.webp,0,2160,720,720
;立絵_服_バニー_笑顔_31,31_isaac.webp,720,2160,720,720
;立絵_服_バニー_憤怒_31,31_isaac.webp,1440,2160,720,720
;立絵_服_バニー_発情_31,31_isaac.webp,0,2880,720,720
;立絵_巨乳服_バニー_通常_31,31_isaac.webp,0,2160,720,720
;立絵_巨乳服_バニー_笑顔_31,31_isaac.webp,720,2160,720,720
;立絵_巨乳服_バニー_憤怒_31,31_isaac.webp,1440,2160,720,720
;立絵_巨乳服_バニー_発情_31,31_isaac.webp,0,2880,720,720
;
;;------------------------------------------------------------
;;32_神奈子
;;------------------------------------------------------------
;;服
;立絵_服_通常_32,32_isaac.webp,0,0,720,720
;立絵_服_笑顔_32,32_isaac.webp,720,0,720,720
;立絵_服_憤怒_32,32_isaac.webp,1440,0,720,720
;;裸
;立絵_裸_通常_32,32_isaac.webp,0,720,720,720
;立絵_裸_笑顔_32,32_isaac.webp,720,720,720,720
;立絵_裸_憤怒_32,32_isaac.webp,1440,720,720,720
;;体形エフェクト
;立絵_服_爆乳拆分_32,32_isaac.webp,2160,0,720,720
;立絵_裸_爆乳拆分_32,32_isaac.webp,2160,720,720,720
;立絵_服_巨乳拆分_32,32_isaac.webp,0,0,1,1
;立絵_裸_巨乳拆分_32,32_isaac.webp,0,0,1,1
;;差分
;立絵_服_バニー_通常_32,32_isaac.webp,0,1440,720,720
;立絵_服_バニー_笑顔_32,32_isaac.webp,720,1440,720,720
;立絵_服_バニー_憤怒_32,32_isaac.webp,1440,1440,720,720
;立絵_服_バニー_発情_32,32_isaac.webp,2160,1440,720,720
;
;
;;------------------------------------------------------------
;;33_諏訪子
;;------------------------------------------------------------
;;服
;立絵_服_通常_33,33_isaac.webp,0,0,720,720
;立絵_服_笑顔_33,33_isaac.webp,720,0,720,720
;立絵_服_憤怒_33,33_isaac.webp,1440,0,720,720
;;裸
;立絵_裸_通常_33,33_isaac.webp,0,720,720,720
;立絵_裸_笑顔_33,33_isaac.webp,720,720,720,720
;立絵_裸_憤怒_33,33_isaac.webp,1440,720,720,720
;;差分
;立絵_服_バニー_通常_33,33_isaac.webp,0,1440,720,720
;立絵_服_バニー_笑顔_33,33_isaac.webp,720,1440,720,720
;立絵_服_バニー_憤怒_33,33_isaac.webp,1440,1440,720,720
;立絵_服_バニー_発情_33,33_isaac.webp,2160,1440,720,720
;立絵_巨乳服_バニー_通常_33,33_isaac.webp,0,1440,720,720
;立絵_巨乳服_バニー_笑顔_33,33_isaac.webp,720,1440,720,720
;立絵_巨乳服_バニー_憤怒_33,33_isaac.webp,1440,1440,720,720
;立絵_巨乳服_バニー_発情_33,33_isaac.webp,2160,1440,720,720
;
;;------------------------------------------------------------
;;34_天子
;;------------------------------------------------------------
;;服
;立絵_服_通常_34,34_isaac.webp,0,0,720,720
;立絵_服_笑顔_34,34_isaac.webp,720,0,720,720
;立絵_服_憤怒_34,34_isaac.webp,1440,0,720,720
;;裸
;立絵_裸_通常_34,34_isaac.webp,0,720,720,720
;立絵_裸_笑顔_34,34_isaac.webp,720,720,720,720
;立絵_裸_憤怒_34,34_isaac.webp,1440,720,720,720
;;差分
;立絵_服_バニー_通常_34,34_isaac.webp,0,1440,720,720
;立絵_服_バニー_笑顔_34,34_isaac.webp,720,1440,720,720
;立絵_服_バニー_憤怒_34,34_isaac.webp,1440,1440,720,720
;立絵_服_バニー_発情_34,34_isaac.webp,2160,1440,720,720
;立絵_巨乳服_バニー_通常_34,34_isaac.webp,0,1440,720,720
;立絵_巨乳服_バニー_笑顔_34,34_isaac.webp,720,1440,720,720
;立絵_巨乳服_バニー_憤怒_34,34_isaac.webp,1440,1440,720,720
;立絵_巨乳服_バニー_発情_34,34_isaac.webp,2160,1440,720,720
;
;;------------------------------------------------------------
;;35_衣玖
;;------------------------------------------------------------
;;服
;立絵_服_通常_35,35_isaac.webp,0,0,720,720
;立絵_服_笑顔_35,35_isaac.webp,720,0,720,720
